,partition_1,partition_0,avg_polarity,avg_followers,avg_friends,avg_retweet_count,word_freq,count,create_date
793,AtlantaHawks,NBA,0.11083418803418804,1704.888888888889,1832.4615384615383,0.8205128205128205,"[('interview', 72), ('.u2063', 55), ('want', 48), ('watch', 48), ('live', 48), ('stream', 48), ('around', 48), ('atl', 48), ('john', 48), ('collins', 48), ('visit', 48), ('here.', 48), ('request,', 24), ('re-posting', 24), ('full', 24), ('nba', 24), ('broadcaster', 24), ('series,', 24), ('thus', 24), ('far.', 24), ('stay', 24), ('tuned', 24), ('sarah', 24), ('kustok,', 24), ('fran', 24), ('teams.', 22), ('fras…', 12), ('fraschilla,', 12), ('marques', 12), ('johnson', 12)]",117,2020-07-17
794,Australia,Politics,0.13209150000000006,6064.321999999999,3815.0290000000005,36.617,"[('new', 67), ('australia', 56), ('get', 49), ('world', 41), ('australian', 36), ('great', 35), ('good', 32), ('–', 32), ('need', 30), ('time', 30), ('see', 29), ('day', 28), ('|', 27), ('love', 25), ('pm', 24), ('people', 23), ('everyone', 23), ('via', 23), ('white', 23), ('tale', 23), ('stop', 22), ('set', 21), ('us', 21), ('based', 20), ('u.s.', 20), ('two', 20), ('4', 20), ('2020', 19), ('novel', 19), ('australia.', 19)]",1000,2020-07-17
795,Belize,Politics,0.12829833333333324,3246.6583333333333,1960.666666666667,4.583333333333333,"[('belize', 16), ('!', 12), ('ambassador', 11), ('former', 11), ('us', 11), ('good', 10), ('lt.', 10), ('gov', 10), ('intended', 10), ('nominee', 10), ('belizean', 10), ('students', 10), ('found', 9), ('local', 9), ('morning', 9), ('famous', 8), ('update:', 8), ('outlined', 8), ('plans', 8), ('measures', 8), ('reminder', 7), ('faces', 7), ('waiting', 7), ('greet', 7), ('come', 7), ('august', 7), ('👀', 7), ('pelicans', 7), ('often', 7), ('hanging', 7)]",120,2020-07-17
796,Benin,Politics,0.1123372093023256,3853.1627906976746,1948.3023255813955,4.744186046511628,"[('see', 8), ('benin', 6), ('today', 6), ('go', 6), ('🇧🇯', 6), ('drop', 5), ('wait', 5), ('dei3', 5), ('top', 5), ('ooo', 5), ('else', 5), ('ago', 5), ('carry', 5), ('$raphalntso', 5), ('order', 5), ('coming', 5), ('back', 5), ('style', 5), ('🎥“to', 4), ('manufacture', 4), ('products,', 4), ('extract', 4), ('treasures,', 4), ('power', 4), ('within', 4), ('plants.', 4), ('work', 4), ('fruits,', 4), ('vege…', 4), ('pm', 4)]",86,2020-07-17
797,Berkeley,Universities,-0.09059805714285724,6332.325714285716,5002.807428571428,37.413714285714285,"[('go', 624), ('need', 356), ('new', 351), ('get', 332), ('people', 296), ('th…', 292), ('ca:', 284), ('hi!', 284), ('kitty', 284), ('johnathan', 284), ('(cp),', 284), ('super-cuddly', 284), ('brother-sister', 284), ('pair', 284), ('kitties', 284), ('forev…', 284), ('bankrupt', 284), ('months...', 284), ('bunch', 284), ('worse', 284), ('national', 284), ('guard', 284), ('could', 280), ('possibly', 280), ('turn', 280), ('have…', 272), ('wrong?!', 268), ('gonna', 268), ('mini', 268), ('oakland.', 268)]",1750,2020-07-17
798,Bermuda,Politics,0.12125061728395065,2885.222222222222,838.3086419753087,1.5061728395061729,"[('|', 15), ('bermuda', 8), ('new', 7), (""'the"", 7), ('year', 6), ('residential', 6), ('persons', 6), (""we're"", 6), ('looking', 6), ('summer', 6), ('intern!', 6), ('email', 6), ('cover', 6), ('letter', 6), ('considered.', 6), ('allow', 5), ('work', 5), ('episode', 5), ('watch', 5), ('us', 5), ('ministry', 5), ('7', 5), ('‘the', 5), ('kink’', 5), ('print', 5), ('ink', 5), ('paper', 5), ('“8x12”', 5), ('stock:', 5), ('47', 5)]",81,2020-07-17
799,BillGates,RichList,-0.010831357109773015,7433.622973598888,4631.792033348773,96.4488188976378,"[('1', 245), ('interview', 245), ('min', 244), ('2020,', 244), ('leaves', 244), ('speechless😂🤣', 244), ('read', 242), ('more:', 225), ('bill', 208), ('gates', 201), ('vaccine', 180), ('world', 150), ('""people', 142), ('new', 138), ('getting', 114), ('enough', 111), ('population', 107), ('control', 106), ('order', 106), ('trump’s', 104), ('institute', 101), ('😷', 100), ('🔥🔥', 100), ('goals:', 100), ('ruin', 100), ('economy', 100), ('sca…', 100), ('says', 92), ('whole', 86), ('people', 85)]",2159,2020-07-17
800,Bosnia,Politics,0.01701785714285715,4811.696428571428,1468.7857142857142,795.8660714285713,"[('years', 27), ('25', 25), ('bosnian', 22), ('srebrenica.', 22), ('many', 21), ('ago', 20), ('week,', 20), ('8,000', 20), ('men', 20), ('boys', 20), ('massacred', 20), ('blonde-haired,', 20), ('blue-eye…', 20), ('genocide', 19), ('remember', 19), ('next', 16), ('genocide?', 16), ('join', 16), ('live', 16), ('register', 15), ('discussion', 15), ('sunday', 15), ('with…', 15), ('25th', 13), ('anniversary', 13), ('extremely', 9), ('moving', 9), ('piece', 9), (""'as"", 9), ('sun', 9)]",112,2020-07-17
801,BostonCeltics,NBA,0.4835469230769218,1949.5846153846155,2074.0730769230768,7.2,"[('one', 324), ('2019-20', 156), ('black', 156), ('“career', 156), ('best', 156), ('41', 156), ('pts“', 156), ('(sgc', 156), ('10)', 156), ('$…', 144), ('nba', 23), ('since', 23), ('celtics’', 22), ('thank', 22), ('concerned', 12), ('kemba’s', 12), ('knee?', 12), ('really', 12), ('truly,', 12), ('truly', 12), ('challenge', 12), ('bucks', 12), ('east?', 12), ('james', 12), ('young', 12), ('(what', 12), ('now?)', 12), ('page', 12), ('ma-based', 12), ('blog', 12)]",260,2020-07-17
802,Brazil,Politics,0.02806260606060605,13174.108484848484,1770.9921212121212,19.74,"[('cases', 172), ('new', 158), ('brazil', 130), ('million', 130), ('🇧🇷', 126), ('president', 119), ('brazilian', 97), ('brazil305', 95), ('8.13.20', 95), ('“something', 86), ('happen', 86), ('country', 70), ('2', 68), ('record', 67), ('running', 67), ('accident', 65), ('""soft', 65), ('coup""', 65), ('ousted', 65), ('prevented', 65), ('deaths', 58), ('confirmed', 56), ('1', 56), ('power', 52), ('via', 51), ('u.s.', 51), ('almost', 50), ('|', 49), ('tell', 47), ('black', 46)]",1650,2020-07-17
803,Brisbane,Australia,0.10559101123595506,12595.747191011234,9177.359550561798,1.4438202247191012,"[('radar', 24), ('(mt', 24), ('stapylton)', 24), ('256', 24), ('km.', 24), ('current', 24), ('aedt', 24), ('utc)', 24), ('sauce', 22), ('hot', 20), ('brisbane', 14), ('pm', 12), ('great', 8), ('get', 7), ('australia', 7), ('mattress', 7), ('wedding', 6), ('going', 6), ('link', 6), ('good', 6), ('bring', 6), ('stop', 6), ('cleaning', 6), ('club', 5), ('feel', 5), ('heat', 5), ('need', 5), ('know', 5), ('today', 5), ('helping', 5)]",178,2020-07-17
804,BrooklynNets,NBA,0.07059111111111112,8006.41111111111,5420.622222222222,0.0,"[('next', 24), ('trying', 24), ('really', 24), ('good', 24), ('nets', 23), ('get', 23), ('check', 22), ('kyrie', 22), ('rumor:', 12), ('kevin', 12), ('durant', 12), ('mark', 12), ('jackson', 12), ('head', 12), ('coach', 12), ('caris', 12), ('kd', 12), ('comes', 12), ('back', 12), ('healthy', 12), ('bubble', 12), ('used', 12), ('asset', 12), ('superstar', 12), ('hard', 12), ('chip?', 12), ('brooklyn', 11), ('going', 11), ('rely', 11), ('heavily', 11)]",90,2020-07-17
805,BubbleTea,FastFood,0.2953636261261268,2472.1182432432433,848.6700450450452,1.1565315315315314,"[('tea', 278), ('bubble', 244), ('boba', 231), ('|', 178), ('🔞', 176), ('2', 164), ('hang', 128), ('tea?', 119), ('flavors', 84), ('taste', 84), ('test.', 84), ('come', 84), ('out!', 84), ('see', 79), ('one', 68), ('imma', 68), ('/', 68), ('like', 60), ('finally', 47), ('1', 46), ('happy', 46), ('getting', 46), ('try', 46), ('get', 45), ('year', 45), ('set', 44), ('ok', 44), ('make', 44), ('attempt.', 44), ('gonna', 44)]",888,2020-07-17
806,Buddhism,Religion,0.21297037331215232,7909.2184273232715,5119.336775218428,14.33121525019857,"[('make', 129), ('buddhist', 120), ('buddha', 107), ('life', 86), ('one', 77), ('emperor', 75), ('|', 56), ('🌟', 55), ('living', 55), ('like', 52), ('―', 51), ('wonderful', 51), ('loving', 50), ('inch', 48), ('spirit', 48), ('treating', 48), ('ht…', 48), ('teachings', 46), ('—', 45), ('carving', 41), ('go', 40), ('great', 39), ('mind', 39), ('indian', 39), ('come', 38), ('check', 37), ('others', 34), ('even', 34), ('truth', 34), ('new', 34)]",1259,2020-07-17
807,Burnley,EPL,0.139233356401384,3957.4809688581313,1872.9121107266433,58.184775086505184,"[('51', 420), ('without', 222), ('table', 210), ('ref', 210), (""'errors'"", 210), ('81', 210), ('71', 210), ('65', 210), ('54', 210), ('52', 210), ('it’s', 131), ('16', 131), ('years', 131), ('hello', 131), ('v', 120), ('game', 109), ('next', 107), ('premier', 96), ('pm:', 96), ('dyche', 95), ('hall', 84), ('book', 84), ('visit', 84), ('burnley', 81), ('norwich', 72), ('club', 72), ('team', 70), ('today', 69), ('july', 67), ('1xbet', 66)]",1445,2020-07-17
808,CSGO,Esports,0.5482564412238304,415.0161030595813,827.6095008051531,282.5837359098228,"[('|', 812), ('+', 807), ('friend', 553), ('✅follow', 541), ('like', 525), ('retweet', 420), ('1', 398), ('✅retweet', 362), ('giveaway🐱', 358), ('✅', 350), ('✅tag', 344), ('follow', 342), ('🐱ends', 332), ('tag', 297), ('hours🐱', 264), ('m4a4', 242), ('giveaway', 224), ('enter', 222), ('48', 215), ('(ft)', 212), ('friends', 207), ('neo', 196), ('noir', 196), ('🐱20$', 180), ('awp', 172), ('24', 172), ('enter:', 171), ('giveaway!', 161), ('✔', 135), ('ak-47', 132)]",1242,2020-07-17
809,Caltech,Universities,0.4506983050847457,787.9661016949153,1097.0169491525423,0.4067796610169492,"[('caltech', 36), ('researchers', 24), ('combine', 24), ('math', 24), ('machine', 24), ('learning', 24), ('improve', 24), ('drone’s', 24), ('ability', 24), ('sense', 24), ('avoid', 24), ('drones', 24), ('close', 24), ('p…', 12), ('proximity.', 12), ('check', 12), ('space', 12), ('technology', 12), ('summer', 12), ('institute', 12), ('st-1', 12), ('st-6', 12), ('cal', 12), ('tech', 12), ('1964', 12), ('via', 12), ('wins', 12), ('$1.1b', 12), ('jury', 12), ('verdict', 12)]",59,2020-07-17
810,Cambridge,Universities,0.0759170553935859,6502.821428571428,1821.3910349854227,43.752551020408156,"[('three', 714), ('new', 410), ('despair', 407), (""widow's"", 403), ('thieves', 403), ('steal', 403), ('dogs', 334), ('left', 304), ('like', 300), ('widow', 300), ('whose', 300), ('get', 287), ('home.', 178), ('we’re', 176), ('desperate', 176), ('mary', 176), ('goldsmith,', 176), ('73,', 176), ('her…', 172), ('safe', 160), ('proud', 154), ('year', 154), ('staff', 152), ('i’m', 152), ('t…', 152), ('keep', 149), ('weekend', 149), ('hiring', 148), ('company', 146), ('ontario.', 146)]",2744,2020-07-17
811,Cameroon,Politics,-0.014235579196217487,7615.535460992908,1463.5921985815603,16.088652482269502,"[('people', 100), ('security', 84), ('medical', 73), ('front', 57), ('european', 56), ('protest', 56), ('latest', 54), ('summit', 52), ('gather', 50), ('cordon', 50), ('brussels', 50), ('actions', 50), ('july', 49), ('day', 47), ('civilians', 45), ('first', 45), ('female', 45), ('cameroonian', 45), ('crisis', 43), ('mass', 43), ('rip', 43), ('professor', 43), ('gladys', 43), ('ejomi', 43), ('doctor', 43), ('read', 42), ('update', 42), ('atrocity', 42), ('crimes', 42), ('beautiful', 41)]",846,2020-07-17
812,Canada,Politics,0.18906339999999966,4353.146,1637.965,26.281,"[('via', 67), ('great', 59), ('global', 58), ('canada', 55), ('thank', 51), ('zoom', 47), ('freedom', 47), ('remarks', 46), ('summit', 46), ('time', 46), ('peop…', 44), ('make', 43), ('must', 42), ('big', 41), ('new', 39), ('security', 39), ('shoulder', 38), ('🇨🇦', 38), ('canadian', 34), ('🍁', 34), ('supply', 34), (""that's"", 33), ('|', 33), ('toronto', 33), ('equipment', 32), ('canada’s', 32), ('...', 31), ('welcome', 31), ('contract', 31), ('mask', 30)]",1000,2020-07-17
813,Canberra,Australia,0.17761173333333335,3903.458666666667,2451.141333333333,3.010666666666667,"[('final', 46), ('flight', 34), ('canberra', 34), ('last', 34), ('good', 22), ('flight.', 20), ('boeing', 20), ('goodbye', 20), ('morning', 18), ('farewell', 18), ('vh-oej', 18), ('farewell,', 18), ('arriving', 18), ('747-438', 16), ('ahead', 16), ('joy', 16), ('bittersweet', 14), ('era', 13), ('check', 12), ('queen', 12), ('see', 12), ('act', 12), ('coming', 12), ('lovely.', 12), ('reducing', 12), ('delivery', 12), ('urban', 12), ('first', 12), ('fleet', 12), ('skies', 11)]",375,2020-07-17
814,Cayman Islands,Politics,0.3144022727272728,2662.681818181818,868.0909090909091,0.8068181818181818,"[('cayman', 17), ('cases', 14), ('july,', 12), ('203', 12), ('confirmed', 12), ('2', 10), ('17', 8), ('remain', 8), ('active', 8), ('yet', 8), ('considered', 8), ('16', 8), ('tested', 7), ('public', 6), ('grand', 6), ('says', 6), ('positive', 6), ('last', 5), ('notes', 5), ('details', 5), ('going', 5), ('july', 5), ('need', 5), ('little', 5), ('make', 5), ('new', 5), ('nky', 4), ('4pm', 4), ('27,597', 4), ('recovered.', 4)]",88,2020-07-17
815,CharlotteHornets,NBA,-0.4404000000000002,2149.6363636363635,3081.6363636363635,0.0,"[('check', 22), ('alonzo', 22), ('mourning', 22), ('charlotte', 22), ('hornets', 22), ('via', 22), ('rookie', 11), ('1992', 11), ('upper', 11), ('deck', 11), ('(miami', 11), ('heat)1992-93', 11), ('fleer', 11)]",22,2020-07-17
816,Chelsea,EPL,0.4992251052801955,2411.1133786848072,1563.9815354713314,322.55620343375443,"[('💙', 1491), ('also', 1476), ('market', 1460), ('for…', 1456), ('help', 1455), ('chelsea’s', 1450), ('funded', 1445), ('60,000', 1445), ('facemasks', 1445), ('keep', 1445), ('traders', 1445), ('sierra', 1445), ('leone', 1445), ('safe.', 1445), ('showed', 1445), ('chelsea', 407), ('united', 174), ('new', 137), ('get', 135), ('football', 131), ('manchester', 128), ('fan', 127), ('next', 127), ('wants', 125), ('pulisic', 114), ('made', 112), ('want', 112), ('lampard', 112), ('christian', 107), ('👀', 107)]",3087,2020-07-17
817,Chess,Chess,0.3253577412731003,5507.570020533881,2881.1030800821354,22.259137577002047,"[('chess', 599), ('play', 361), ('july', 340), ('⬜', 300), ('⬛', 282), ('join', 270), ('top', 226), ('⬜⬛', 224), ('one', 222), ('♗', 203), ('♜', 199), ('international', 199), ('⬛⬜', 196), ('day', 189), ('♝', 183), ('♖', 183), ('♛', 181), ('♕', 179), ('white', 177), ('us', 176), ('first', 169), ('win', 165), ('game', 165), ('celebrating', 165), ('weekend', 161), ('mate', 161), ('teach', 160), ('♞', 159), ('black', 159), ('study', 156)]",2435,2020-07-17
818,ChicagoBulls,NBA,0.18903473389355704,37699.16806722689,1124.1148459383753,4.5098039215686265,"[('auction', 248), ('chicago', 233), ('see', 202), ('bulls', 184), ('auctioning', 179), ('rare', 179), ('sneakers.', 179), ('titled', 179), ('“original', 179), ('air,""', 179), ('a…', 167), ('win', 84), ('championship', 84), ('year', 84), ('listen', 84), ('ebay', 69), ('michael', 69), ('check', 66), ('jordan', 56), ('cleveland', 48), ('cavaliers', 48), ('nba', 47), ('chicagobulls:', 44), ('dennis', 36), (""rodman's"", 36), ('father', 36), ('philander', 36), ('jr', 36), ('passes', 36), ('away', 36)]",714,2020-07-17
819,Chile,Politics,0.24573262411347516,3896.81560283688,2013.4822695035461,19.361702127659573,"[('chile', 23), ('pension', 22), ('allows', 21), ('deputy', 20), ('humanist', 20), ('celebrating', 20), ('vote', 20), ('withdrawal', 20), ('citizens', 20), ('withdraw', 20), ('new', 19), ('10…', 18), ('get', 15), ('🇨🇱just', 14), ('published:', 14), ('based', 14), ('specimen', 14), ('affectionately', 14), ('dubbe…', 14), ('good', 14), ('trending', 13), ('(no', 13), ('37)', 13), ('positive', 13), ('rating!!', 13), ('it…', 12), ('🇨🇱', 10), ('strikes', 9), ('km', 9), ('min', 9)]",141,2020-07-17
820,China,Politics,-0.07080280000000007,4185.441,2729.498,1566.8570000000002,"[('communist', 126), ('trains', 112), ('concentration', 112), ('jarring!', 110), ('blindfolded,', 110), ('shackled', 110), ('herded', 110), ('camps,', 110), ('reg…', 110), ('foreign', 107), ('major', 106), ('questions', 101), ('hs', 97), ('policy.', 97), ('answers:', 97), ('•our', 97), ('strongr', 97), ('internat’l', 97), ('st…', 97), ('th…', 65), ('says', 62), ('chinese', 55), ('china', 52), ('river', 48), ('propaganda', 47), ('wuhan,', 46), ('barr', 45), ('genesis', 45), ('doom', 45), ('yellow', 45)]",1000,2020-07-17
821,Christian,Religion,0.06304404494382021,17350.405056179774,14504.86011235955,67.82415730337078,"[('it’s', 168), ('glad', 166), ('moved', 159), ('hating', 158), ('pe…', 157), ('now.', 156), ('evidently', 155), ('tweeted', 155), ('failing', 154), ('video.', 154), ('god', 120), ('age', 118), ('married', 117), ('pregnant', 117), ('forcibly', 116), ('raped,', 115), ('15.', 115), ('kidnapped,', 114), ('abductor,', 114), ('islam,', 112), ('but…', 108), ('magazine', 92), ('things', 87), ('us', 70), ('lives', 70), ('ranked', 69), ('albums', 69), ('amazon!', 69), ('jesus', 67), ('new', 63)]",1780,2020-07-17
822,Christmas Island,Politics,0.04142352941176471,1958.0882352941173,2144.1764705882347,19.61764705882353,"[('live', 23), ('self', 23), ('🙃', 23), ('facts', 7), ('matter', 7), ('fact', 7), ('government', 7), ('incarcerated', 7), ('2', 7), ('tiny', 7), ('girls', 7), ('parents', 7), ('would', 3), ('hi', 2), ('everyone', 2), ('need', 2), ('home,', 2), ('check', 2), ('us', 2), ('ebay', 2), ('store', 2), ('website', 2), ('open', 2), ('borders', 2), ('aus,', 2), ('although', 2), ('said', 2), ('take', 2), ('cost', 2), ('r…', 1)]",34,2020-07-17
823,ClevelandCavaliers,NBA,0.6115358490566046,660.688679245283,201.67924528301887,0.4528301886792453,"[('win', 84), ('championship', 84), ('year', 84), ('listen', 84), ('cleveland', 59), ('cavaliers', 59), ('chicago', 36), ('bulls', 36), ('trade', 11), ('chris', 11), ('paul', 11), ('price', 11), ('given', 11), ('""cleveland', 11), ('icons""', 11)]",106,2020-07-17
824,ColumbiaUniversity,Universities,0.39984807692307694,822.0192307692308,688.0576923076923,0.5576923076923077,"[('thank', 34), ('programs', 24), ('research', 24), ('new', 23), ('prof.', 23), ('gordana', 23), ('vunjak-novakovic', 23), ('giving', 23), ('inspiring', 23), ('college', 22), ('cedar', 12), ('knolls,', 12), ('jersey', 12), ('presentation', 12), ('today', 12), ('human', 12), ('tissues', 12), ('medical', 12), ('impact!""', 12), ('originally', 12), ('named', 12), ('held', 12), ('first', 12), ('classes', 12), ('1754', 12), ('schoolhouse', 12), ('grounds', 12), ('trinity', 12), ('church', 12), ('5th', 12)]",104,2020-07-17
825,Coronavirus,World,-0.012765699999999977,16783.846999999998,2257.536,4862.897,"[('covid-19', 318), ('days', 102), ('schools', 99), ('despite', 97), ('reopen', 95), ('forced', 93), ('11', 93), ('protestors', 92), ('unidentified', 91), ('military', 91), ('kidnapping', 91), ('rec…', 91), ('covid', 70), ('positive', 69), ('cases', 65), ('new', 60), ('says', 38), ('test', 37), ('health', 37), ('tests', 36), ('death', 36), ('people', 35), ('us', 33), ('july', 32), ('covid-19.', 32), ('u.s.', 30), ('mask', 29), ('help', 29), ('breaking', 29), ('florida', 29)]",1000,2020-07-17
826,CrystalPalace,EPL,0.2554802434253423,19665.81047598348,1620.2338622038687,55.72332101717018,"[('palace', 578), ('manchester', 562), ('games', 521), ('beat', 494), ('19', 480), ('it’s', 420), ('crystal', 399), ('even', 399), ('look', 395), ('make', 380), ('last', 365), ('united', 346), ('given.', 321), ('give', 302), ('minutes', 291), ('stonewall', 274), ('sakho', 273), ('back', 271), ('unbeaten', 268), ('competitions', 268), ('‘handball’', 268), ('‘mind', 268), ('up’', 268), ('glance!', 268), ('na…', 263), ('penalty', 259), ('defeat', 235), ('good', 230), ('var', 226), ('night?', 221)]",4601,2020-07-17
827,DallasMavericks,NBA,0.2294938053097344,1311.6991150442475,495.46902654867256,1.672566371681416,"[('future', 33), ('—', 33), ('collab', 33), ('w/', 33), ('thank', 33), ('generously', 33), ('donating', 33), ('personal', 33), ('protective', 33), ('equipment', 33), ('(ppe)', 33), ('city', 33), ('carrollton.…', 22), ('masks,', 22), (""steven's"", 12), ('routine', 12), ('adjustment!', 12), ('pretty', 12), ('pink', 12), ('psa', 12), ('10', 12), ('🔥', 12), ('finished', 12), ('quick', 12), ('game', 12), ('dinner...', 12), ('luka', 12), ('magic', 12), ('unstoppable', 12), ('tonight!', 12)]",113,2020-07-17
828,Dao,Religion,0.14527045680238368,7542.972691161866,5477.38778550149,173.30834160873886,"[('community', 716), ('open', 651), ('free-for-all', 651), ('governed', 651), ('developers,', 651), ('yield', 651), ('farm…', 636), ('launched', 161), ('$bree', 153), ('governance', 153), ('soon!', 146), ('farm', 146), ('coinbreeder', 146), ('(', 146), ('tokens', 146), (')', 146), ('assets', 146), ('$comp', 146), ('$bal', 146), ('$mkr', 146), ('$d…', 139), ('☀️', 115), ('go', 98), ('know', 75), ('right', 72), ('wants', 72), ('tao', 70), ('let', 70), ('last', 68), ('—', 63)]",2014,2020-07-17
829,DeakinUniversity,Universities,0.7611500000000002,257.6666666666667,149.95833333333334,0.5,"[('achievement', 12), ('competitive', 12), ('advantage:', 12), ('using', 12), ('information', 12), ('build', 12), ('business', 12), ('success', 12), ('nice', 12), ('interview', 12), ('new', 12), ('era', 12), ('fabrics', 12), ('dr.', 12), ('murray', 12), ('height,', 12), ('co-founder', 12), ('ceo', 12), ('heiq', 12), ('australia:', 12), ('“one', 12), ('main', 12), ('values', 12), ('helping', 12), ('reduce', 12), ('potential', 12), ('transmission', 12), ('surfaces.”', 12)]",24,2020-07-17
830,DenverNuggets,NBA,0.0,55.58333333333334,111.41666666666669,0.0,"[('rockets', 24), ('know', 12), ('known', 12), ('?', 12), ('rosters', 12), ('style.', 12), ('nba', 12), ('2k20', 12), ('roster', 12), ('edit', 12), ('time', 12), ('denver', 12), ('nuggets', 12), ('via', 12)]",12,2020-07-17
831,DetroitPistons,NBA,0.19063333333333332,466.24242424242425,455.8181818181818,0.4848484848484849,"[('motor', 11), ('city', 11), ('loves', 11), ('christian', 11), ('wood.', 11), ('long', 11), ('term?🤔🏀💯', 11), ('blake', 11), ('griffin', 11), ('ever', 11), ('come', 11), ('back', 11), ('peak', 11), ('form?', 11), ('⭐', 11), ('💯🏀', 11), ('shout', 11), ('instagram', 11), ('venue', 11), ('1993,', 11), ('palace', 11), ('auburn', 11), ('hills,', 11), ('demolished', 11), ('july', 11), ('11th.', 11), ('former', 11), ('home', 11), ('also', 11), ('hosted', 11)]",33,2020-07-17
832,Djibouti,Politics,0.1159639534883721,5889.13953488372,1155.2558139534885,9.418604651162793,"[('oil', 18), ('spill', 18), ('coast', 17), ('impact', 17), ('across', 17), ('region', 17), ('including', 17), ('the…', 16), ('countries', 10), ('place', 7), ('neighbouring', 7), ('ocean', 7), ('interesting', 6), ('read', 6), ('interested', 6), ('politics:', 6), ('landlocked', 6), ('relies', 6), ('access.', 6), ('long', 6), ('term,', 6), ('t…', 6), ('us', 5), ('total', 5), ('situation', 5), ('overall', 5), ('american', 4), ('🇩🇯', 4), ('project', 4), ('huge', 4)]",86,2020-07-17
833,Dominican Republic,Politics,-0.049046938775510265,5830.448979591837,2975.394557823129,59.4421768707483,"[('politician', 78), ('neoliberal', 78), ('accompanied', 78), ('army,is', 78), ('accused', 78), ('halting', 78), ('local', 78), ('vote', 78), ('recount', 78), ('th…', 77), ('dominican', 12), ('republic', 5), ('us', 5), ('🇩🇴', 5), ('punta', 4), ('republic.', 4), ('get', 4), ('anti-black', 4), ('x', 4), ('bam', 4), ('looks', 4), ('like', 4), ('new', 3), ('friday', 3), ('la', 3), ('romana', 3), ('national', 3), ('help', 3), ('day', 3), ('dominicans', 3)]",147,2020-07-17
834,Dominos,FastFood,0.2211878120411164,1446.9735682819382,1063.2393538913363,3.5124816446402347,"[('card', 441), ('🔶gift', 147), ('giveaway🔶', 147), ('next', 147), ('roblox', 147), ('robux', 147), ('gift', 147), ('put', 147), ('notifications', 147), ('follow', 147), ('twitter', 147), ('chance', 147), ('pizza', 137), ('to…', 135), (""domino's"", 79), ('always', 55), ('delivers', 55), ('handpicked', 53), ('multiple', 53), ('today', 53), ('ii', 48), ('$dpz', 47), ('buy', 46), ('2', 45), ('pizza,', 45), ('per', 36), ('get', 35), ('inc.', 35), ('dominos', 34), ('favourite', 34)]",681,2020-07-17
835,DonaldTrump,Politics,0.044784599999999834,4083.614,3359.514,2878.3920000000003,"[('authority', 287), ('president', 237), ('vote', 224), ('first', 218), ('republican', 218), ('given', 216), ('ask', 208), ('again:', 185), ('whose', 185), ('command', 185), ('vigilantes', 185), ('streets', 185), ('no…', 185), ('it’s', 106), ('can’t', 105), ('us.', 103), ('happen.', 102), ('there?', 102), ('laws', 102), ('enforcing?', 102), ('nationa…', 102), ('trump', 80), ('america', 58), ('years', 52), ('make', 49), ('intelligence', 46), ('r…', 45), ('democratic', 44), ('insulting', 44), ('public.', 44)]",1000,2020-07-17
836,Dota2,Esports,0.2529309010989025,4512.310769230769,445.8848351648352,125.03912087912089,"[('ya', 386), ('winning,', 385), ('son?', 382), ('dota', 321), (""aghanim's"", 284), ('labyrinth', 282), ('even', 248), ('superstars', 246), ('can’t', 246), ('resist', 246), ('lisa', 246), ('U0001f92d', 246), ('team', 241), ('valve', 212), ('top', 203), ('wins', 199), ('composition', 196), ('17.2%', 196), ('change', 128), ('never', 126), ('love', 112), ('icefrog', 106), ('vacuum:', 106), ('story', 106), ('vs', 99), ('treasure', 89), ('waiting', 88), ('?', 88), ('$', 86), ('still', 86)]",2275,2020-07-17
837,Ecuador,Politics,0.10764139668826504,3648.7185025197978,2194.0799136069118,14.038156947444206,"[('🇪🇨', 179), ('government', 169), ('protest', 157), ('streets', 153), ('demonstrators', 145), ('took', 145), ('thursday', 145), ('response', 145), ('🎥🛑in', 105), ('world', 105), ('one', 101), ('want', 101), ('th…', 100), ('extraction', 99), ('“i’m', 91), ('concerned', 91), ('lockdown', 91), ('ends,', 91), ('industries', 91), ('ramp', 91), ('like…', 91), ('half', 89), ('century', 89), ('conquering', 89), ('flavor', 89), ('quality.', 89), ('what…', 85), ('ecuador,', 78), ('presidential', 73), ('last', 71)]",1389,2020-07-17
838,Egypt,Politics,0.05193156189241743,10504.48412184057,2291.1192482177576,23.309786130913807,"[('new', 182), ('egypt', 152), ('🇪🇬', 129), ('agreement', 128), ('says', 98), ('cairo', 89), ('greece', 84), ('dynasty:', 82), ('egyptian', 77), ('ambassador', 77), ('like', 76), ('maritime', 73), ('demarcation', 73), ('venus', 72), ('cases', 64), ('dynasty', 64), ('president', 62), ('finalized', 61), ('ht…', 61), ('limestone', 61), ('to…', 59), ('countries', 57), ('one', 57), ('statue', 56), ('train', 54), ('thought', 53), ('love', 53), ('18th', 52), ('military', 51), ('rule', 50)]",1543,2020-07-17
